ID,Local_ID,Language_ID,Parameter_ID,Value,Form,Segments,Comment,Source,Cognacy,Loan,Graphemes,Profile,Partial_Cognacy,Borrowings,Patterns,Morpheme_Glosses
Cerriteno-129_dog-1,,Cerriteno,129_dog,pỹoq,pỹoq,p j o q,,messineo2009,,,,,44,0,0,?
Cerriteno-251_tongue-1,,Cerriteno,251_tongue,lachaxat,l+achaxat,l + a tʃ a ʁ a t,,messineo2009,,,,,46 1160,0,0,_:poss tongue
Cerriteno-98_wing-1,,Cerriteno,98_wing,laua,la+ua,l + a w a,,messineo2009,,,,,2032 50,0,0,_:poss wing
Cerriteno-82_back-1,,Cerriteno,82_back,lalaq,la+laq,l a + l a q,,messineo2009,,,,,2033 2034,0,0,_:poss back
Cerriteno-83_bone-1,,Cerriteno,83_bone,olbiinek,ol+biinek,o l + b iː n e k,,messineo2009,,,,,2035 54,0,0,_:poss bone
Cerriteno-120_leg-1,,Cerriteno,120_leg,liche,li+che,l i + tʃ e,,messineo2009,,,,,2036 56,0,0,_:poss leg
Cerriteno-246_foot-1,,Cerriteno,246_foot,napia,n+apia,n + a p j a,,messineo2009,,,,,2037 572,0,0,_:poss foot
Cerriteno-261_heart-1,,Cerriteno,261_heart,licyaqte,l+icyaqte,l + i k ʒ a q t e,,messineo2009,,,,,2043 2044,0,0,_:poss heart
Cerriteno-125_sleep-1,,Cerriteno,125_sleep,doche,d+och+e,d + o tʃ e,,messineo2009,,,,,64 2045 1173,0,0,_:3sg sleep
Cerriteno-114_tail-1,,Cerriteno,114_tail,ladaxashet,l+adaxashet,l + a d a ʁ a ʃ e t,,messineo2009,,,,,2046 2047,0,0,_:poss tail
Cerriteno-111_kill-1,,Cerriteno,111_kill,ỹalawat,ỹ+alawat,j + a l a w a t,,messineo2009,,,,,2049 2050,0,0,_:3sg kill
Cerriteno-75_skinhide-1,,Cerriteno,75_skinhide,lo'oq,lo+'oq,l o + ʔ o q,,messineo2009,,,,,2051 2052,0,0,_:poss skin
Cerriteno-44_feather-1,,Cerriteno,44_feather,laue,l+aue,l + a w e,,messineo2009,,,,,2054 2055,0,0,_:poss hair
Cerriteno-139_earthgroundsoil-1,,Cerriteno,139_earthgroundsoil,alhua,alhua,a l w a,,messineo2009,,,,,583,0,0,?
Cerriteno-167_yellow-1,,Cerriteno,167_yellow,ỹoqbi,ỹo+qbi,j o + q o w i,,messineo2009,,,,,2058 88,0,0,_:3sg yellow
Cerriteno-133_flyvb-1,,Cerriteno,133_flyvb,huaỹo,hu+aỹo,w + a j o,,messineo2009,,,,,2059 1205,0,0,_:3sg fly
Cerriteno-297_root-1,,Cerriteno,297_root,lopa'a,lo+pa'a,l o + p a ʔ a,,messineo2009,,,,,90,0,0,_:poss root
Cerriteno-67_lake-1,,Cerriteno,67_lake,shedec,shedec,ʃ e d e k,,messineo2009,,,,,2061,0,0,?
Cerriteno-67_lake-2,,Cerriteno,67_lake,ỹaqata,ỹaqata,j a q a t a,,messineo2009,,,,,2061,0,0,?
Cerriteno-243_black-1,,Cerriteno,243_black,naue,n+aue,n + a w e,,messineo2009,,,,,95 93,0,0,_:3sg black
Cerriteno-243_black-2,,Cerriteno,243_black,ladaxaic,l+ada+xai,l + a d a + ʁ ai,,messineo2009,,,,,2062 1210 94 2063,0,0,_:3sg black _:adj
Cerriteno-164_dust-1,,Cerriteno,164_dust,alhua soochi,alhua soochi,a l w a + s oː tʃ i,,messineo2009,,,,,2068 2069,0,0,earth grind
Cerriteno-168_star-1,,Cerriteno,168_star,huaqajñi,huaqajñi,w a q a h ɲ i,,messineo2009,,,,,2070 2071 2072 2073,0,0,?
Cerriteno-280_personhumanbeing-1,,Cerriteno,280_personhumanbeing,shexaỹagaua,shexaỹagaua,ʃ e ʁ a j a g a w a,,messineo2009,,,,,1225 2074,0,0,?
Cerriteno-66_mother-1,,Cerriteno,66_mother,ỹate'e,ỹ+ate'e,j + a t e ʔ e,,messineo2009,,,,,2075 80,0,0,_:poss mother
Cerriteno-66_mother-2,,Cerriteno,66_mother,te'te,te'te,t e ʔ t e,,messineo2009,,,,,80,0,0,?
Cerriteno-145_nearadv-1,,Cerriteno,145_nearadv,neuocte,neuocte,n e w o k t e,,messineo2009,,,,,2077,0,0,?
Cerriteno-92_cloud-1,,Cerriteno,92_cloud,lo'oq,lo+'oq,l o + ʔ o q,,messineo2009,,,,,2078 2079,0,0,_:poss skin
Cerriteno-92_cloud-2,,Cerriteno,92_cloud,piguem lo'oq,piguem lo+'oq,p i g e m + l o + ʔ o q,,messineo2009,,,,,2080 2078 2079,0,0,sky _:poss skin
Cerriteno-279_come-1,,Cerriteno,279_come,hannaq,hannaq,h a nː a q,,messineo2009,,,,,113,0,0,?
Cerriteno-279_come-2,,Cerriteno,279_come,ñamaq,ñ+amaq,ɲ + a m a q,,messineo2009,,,,,113,0,0,_:hither send
Cerriteno-43_leaf-1,,Cerriteno,43_leaf,laue,la+ue,l + a w e,,messineo2009,,,,,2081 2082,0,0,_:poss hair
Cerriteno-93_sky-1,,Cerriteno,93_sky,piguem,piguem,p i g e m,,messineo2009,,,,,2080,0,0,?
Cerriteno-140_where-1,,Cerriteno,140_where,heoxocne huaña,heoxocne huaña,h e o ʁ o k n e + w a ɲ a,,messineo2009,,,,,639 2089,0,0,? be/stay
Cerriteno-141_how-1,,Cerriteno,141_how,qaica eetec,qaica eetec,q ai k a + eː t e k,,messineo2009,,,,,645 2090,0,0,_:neg thus
Cerriteno-153_three-1,,Cerriteno,153_three,tresolqa,tresolqa,t r e s o l q a,,messineo2009,,,,,2091 126,0,0,?
Cerriteno-244_white-1,,Cerriteno,244_white,lapagaxaic,la+pagax+ai,l a + p a g a ʁ + ai,,messineo2009,,,,,2092 1288 647 128,0,0,_:poss white _:adj
Cerriteno-146_faradv-1,,Cerriteno,146_faradv,qaỹa'a,qaỹa'a,q a j a ʔ a,,messineo2009,,,,,2093,0,0,?
Cerriteno-106_year-1,,Cerriteno,106_year,bi'i,bi'i,b i ʔ i,,messineo2009,,,,,2098,0,0,?
Cerriteno-248_flower-1,,Cerriteno,248_flower,lauoxo,l+auoxo,l + a w o ʁ o,,messineo2009,,,,,2099 141,0,0,_:poss flower
Cerriteno-41_fall-1,,Cerriteno,41_fall,naqañi,n+aqa+ñi,n + a q a + ɲ i,,messineo2009,,,,,2100 1305 1304,0,0,_:3sg fall _:dir
Cerriteno-274_ashes-1,,Cerriteno,274_ashes,halo,halo,h a l o,,messineo2009,,,,,1311,0,0,?
Cerriteno-274_ashes-2,,Cerriteno,274_ashes,nodec halo,nodec halo,n o d e k + h a l o,,messineo2009,,,,,152 1311,0,0,fire ash
Cerriteno-65_largebig-1,,Cerriteno,65_largebig,poq,poq,p o q,,messineo2009,,,,,2101,0,0,?
Cerriteno-148_short-1,,Cerriteno,148_short,sa qaloc,sa+qaloc,s a + q a l o k,,messineo2009,,,,,2102 2103,0,0,not long
Cerriteno-191_grass-1,,Cerriteno,191_grass,pixanaxaic,pixanaxaic,p i ʁ a n a ʁ ai k,,messineo2009,,,,,2107 2108 1339 2109,0,0,?
Cerriteno-191_grass-2,,Cerriteno,191_grass,auaqpi ltolec,auaq+pi l+tolec,a w a q + p i + l + t o l e k,,messineo2009,,,,,2110 2107 2111 2112,0,0,grass _:pl _:poss ?
Cerriteno-152_one-1,,Cerriteno,152_one,onolec,onolec,o n + o l e,,messineo2009,,,,,2113 2114,0,0,one _:dim
Cerriteno-292_old-1,,Cerriteno,292_old,hote ltoxoic,hote l+toxoic,h o t e + l + t o ʁ oi k,,messineo2009,,,,,682 2115 2116,0,0,_:? _:poss old
Cerriteno-282_father-1,,Cerriteno,282_father,ita'a,i+ta'a,i + t a ʔ a,,messineo2009,,,,,684 177 2117,0,0,_:poss father
Cerriteno-100_smalllittle-1,,Cerriteno,100_smalllittle,qapi,qapi,q a p i,,messineo2009,,,,,2118,0,0,?
Cerriteno-135_two-1,,Cerriteno,135_two,dosolqa,dosolqa,d o s o l q a,,messineo2009,,,,,2119 687,0,0,?
Cerriteno-15_long-1,,Cerriteno,15_long,haloc,haloc,h a l o k,,messineo2009,,,,,187,0,0,?
Cerriteno-275_intestinesguts-1,,Cerriteno,275_intestinesguts,naillishi,na+illi+shi,n + ai ʎ i ʃ i,,messineo2009,,,,,2120 2121,0,0,_:poss interior _:?
Cerriteno-52_treecf08600-1,,Cerriteno,52_treecf08600,epaq,epaq,e p a q,,messineo2009,,,,,194,0,0,?
Cerriteno-74_seed-1,,Cerriteno,74_seed,nala,n+ala,n + a l a,,messineo2009,,,,,2332 2129,0,0,_:poss seed
Cerriteno-47_sun-1,,Cerriteno,47_sun,nala',nala',n a l a ʔ,,messineo2009,,,,,2130,0,0,?
Cerriteno-283_give-1,,Cerriteno,283_give,ỹañi,ỹ+a+ñi,j + a n + ɲ i,,messineo2009,,,,,2133 212 213,0,0,_:3sg give _:dir
Cerriteno-136_littlequantityfew-1,,Cerriteno,136_littlequantityfew,qapi,qapi,q a p i,,messineo2009,,,,,1406,0,0,?
Cerriteno-136_littlequantityfew-2,,Cerriteno,136_littlequantityfew,hote qapi,hote qapi,h o t e + q a p i,,messineo2009,,,,,2134 1406,0,0,? few
Cerriteno-147_muchmany-1,,Cerriteno,147_muchmany,qalota,qalota,q a l o t a,,messineo2009,,,,,217,0,0,?
Cerriteno-39_sit-1,,Cerriteno,39_sit,nso'oñi,n+so'o+ñi,n + s o ʔ o + ɲ i,,messineo2009,,,,,2137 2138 221,0,0,_:3sg sit _:dir
Cerriteno-285_fruit-1,,Cerriteno,285_fruit,hala,h+ala,h a l a,,messineo2009,,,,,2143 2144,0,0,?
Cerriteno-323_hold-1,,Cerriteno,323_hold,ỹakona,ỹ+akona,j + a k o n a,,messineo2009,,,,,2145 730,0,0,_:3sg hold
Cerriteno-46_animal-1,,Cerriteno,46_animal,Sigiyaq,Sigiyaq,ʃ i g i j a q,,messineo2009,,,,,2147,0,0,?
Cerriteno-35_spider-1,,Cerriteno,35_spider,palachelxaxa,palachelxaxa,p a l a tʃ e l ʁ a ʁ a,,messineo2009,,,,,2148,0,0,?
Cerriteno-95_claw-1,,Cerriteno,95_claw,n'at,n+'at,n + ʔ a t,,messineo2009,,,,,2149 2150,0,0,_:poss nail
Cerriteno-57_arm-1,,Cerriteno,57_arm,lapique,lapique,l + a p i k e,,messineo2009,,,,,2151,0,0,_:poss arm
Cerriteno-102_horn-1,,Cerriteno,102_horn,lecue,le+cue,l e + k w e,,messineo2009,,,,,2154 2155,0,0,_:poss horn
Cerriteno-58_beard-1,,Cerriteno,58_beard,lqa' laue,l+qa'+l+aue,l + q a ʔ + l + a w e,,messineo2009,,,,,2156 2157 2156 239,0,0,_:poss chin _:poss hair
Cerriteno-58_beard-2,,Cerriteno,58_beard,nashep laue,nashep l+aue,n + a ʃ e p + l + a w e,,messineo2009,,,,,238 2156 239,0,0,_:poss lip _:poss hair
Cerriteno-254_chest-1,,Cerriteno,254_chest,holtogue,hol+togue,h o l + t o g e,,messineo2009,,,,,2160 2161,0,0,_:poss chest
Cerriteno-61_chin-1,,Cerriteno,61_chin,lqa',l+qa',l + q a ʔ,,messineo2009,,,,,2162 2163,0,0,_:poss chin
Cerriteno-62_lip-1,,Cerriteno,62_lip,halap laỹi,hal+ap laỹi,h a l + a p + l a j i,,messineo2009,,,,,2164 2165 2166,0,0,_:poss mouth side
Cerriteno-64_finger-1,,Cerriteno,64_finger,ñaxata,ñ+axata,ɲ + a ʁ a t a,,messineo2009,,,,,2169 244,0,0,_:poss finger
Cerriteno-64_finger-2,,Cerriteno,64_finger,llaxata,ll+axata,ʎ + a ʁ a t a,,messineo2009,,,,,2170 244,0,0,_:poss finger
Cerriteno-281_elbow-1,,Cerriteno,281_elbow,loqote,lo+qote,l o + q o t e,,messineo2009,,,,,2171 245,0,0,_:poss elbow
Cerriteno-94_fingernail-1,,Cerriteno,94_fingernail,n'at,n+'at,n + ʔ a t,,messineo2009,,,,,246 2172,0,0,_:poss nail
Cerriteno-299_thunder-1,,Cerriteno,299_thunder,qasojnaxa,qasojnaxa,q a s o h n a ʁ a,,messineo2009,,,,,2174,0,0,?
Cerriteno-109_lightning-1,,Cerriteno,109_lightning,qashelxanaq,qashelxan+aq,q a ʃ e l + ʁ a n a q,,messineo2009,,,,,255 2175,0,0,strike _:nmlz
Cerriteno-126_liedown-1,,Cerriteno,126_liedown,natanñi,n+atan+ñi,n a + t a + ɲ i,,messineo2009,,,,,2176 2177 259,0,0,come _:asp _:dir
Cerriteno-72_house-1,,Cerriteno,72_house,lma,l+ma,l + m a,,messineo2009,,,,,2179 270,0,0,_:poss place
Cerriteno-101_child-1,,Cerriteno,101_child,negotolec,negotole+c,n e g o t o l e + k,,messineo2009,,,,,2180 2181,0,0,child _:masc
Cerriteno-296_road-1,,Cerriteno,296_road,qa'aic,qa'aic,q a ʔ ai k,,messineo2009,,,,,2182,0,0,?
Cerriteno-132_float-1,,Cerriteno,132_float,huaỹoxoota,hu+aỹo+xoo+ta,w + a j o + ʁ oː + t a,,messineo2009,,,,,2183 2184 2185 1477,0,0,_:3sg fly _:vblz _:asp
Cerriteno-132_float-2,,Cerriteno,132_float,huaỹoxon,hu+aỹo+xon,w + a j o + ʁ o n,,messineo2009,,,,,2183 2184 2185,0,0,_:3sg fly _:vblz
Cerriteno-132_float-3,,Cerriteno,132_float,nahuaỹoxootashiguem,na+hu+aỹo+xoo+ta+shiguem,n a w a j o + ʁ oː + t a + ʃ i g e m,,messineo2009,,,,,2186 2183 2184 2185 1477 2187,0,0,_:3sg fly _:vblz _:asp _:dir
Cerriteno-293_owl-1,,Cerriteno,293_owl,qolonqoq,qolonqoq,q o l o n q o q,,messineo2009,,,,,277,0,0,?
Cerriteno-273_cat-1,,Cerriteno,273_cat,yeegaato,yeegaato,ʒ eː g aː t o,,messineo2009,,,,,2192,0,0,?
Cerriteno-55_bee-1,,Cerriteno,55_bee,altela,altela,a l t e l a,,messineo2009,,,,,2193,0,0,?
Cerriteno-289_parrot-1,,Cerriteno,289_parrot,ele',ele',e l e ʔ,,messineo2009,,,,,2194,0,0,?
Cerriteno-128_flea-1,,Cerriteno,128_flea,pỹoxol lalaaxat,pỹox+ol l+alaaxat,p j o ʁ + o l + l + a l aː ʁ a t,,messineo2009,,,,,2195 2196 289 290,0,0,dog _:poss insect
Cerriteno-118_ant-1,,Cerriteno,118_ant,qaguesaq,qaguesaq,q a g e s a q,,messineo2009,,,,,1503 299,0,0,?
Cerriteno-99_palmofhand-1,,Cerriteno,99_palmofhand,lhuaq lauel,l+huaq l+auel,l + w a q + l + a w e l,,messineo2009,,,,,302 2203 2204 303,0,0,_:poss hand _:poss interior
Cerriteno-89_fur-1,,Cerriteno,89_fur,lo'oq,lo+'oq,l o + ʔ o q,,messineo2009,,,,,2205 2206,0,0,_:poss skin
Cerriteno-42_hairhead-1,,Cerriteno,42_hairhead,laue,l+aue,l + a w e,,messineo2009,,,,,2207 2208,0,0,_:poss hair
Cerriteno-88_skull-1,,Cerriteno,88_skull,lqaic lbiinec,l+qaic l+biinec,l + q ai k + l + b iː n e k,,messineo2009,,,,,2210 2211 2212 2213,0,0,_:poss head _:poss bone
Cerriteno-288_lung-1,,Cerriteno,288_lung,lache,l+ache,l + a tʃ e,,messineo2009,,,,,2220 2221,0,0,_:poss lung
Cerriteno-262_under-1,,Cerriteno,262_under,paañi,paa+ñi,p aː + ɲ i,,messineo2009,,,,,816 2227,0,0,stay _:dir
Cerriteno-124_bed-1,,Cerriteno,124_bed,laqanec,laqanec,l a q a n e k,,messineo2009,,,,,2229,0,0,?
Cerriteno-124_bed-2,,Cerriteno,124_bed,lo'ochaxala,lo+'och+axa+la,l o + ʔ o tʃ + a ʁ a + l a,,messineo2009,,,,,2230 2231 2232 2233,0,0,_:poss sleep _:val _:loc
Cerriteno-268_upabove-1,,Cerriteno,268_upabove,huetashiguem,hue+ta+shiguem,w e + t a + ʃ i g e m,,messineo2009,,,,,2234 2235 2236,0,0,stay _:asp _:dir
Cerriteno-60_doorgate-1,,Cerriteno,60_doorgate,hasom,hasom,h a s o m,,messineo2009,,,,,324,0,0,?
Cerriteno-278_buy-1,,Cerriteno,278_buy,sheenaxana,sheenaxana,ʃ eː n + a ʁ a n + a,,messineo2009,,,,,2237,0,0,buy _:val _:3O
Cerriteno-123_burnvbintrans-1,,Cerriteno,123_burnvbintrans,habic,habic,h + a w i k,,messineo2009,,,,,2238 325,0,0,_:3sg burn
Cerriteno-271_sweetpotato-1,,Cerriteno,271_sweetpotato,watata,watata,w a t a t a,,messineo2009,,,,,846,0,0,?
Cerriteno-86_path-1,,Cerriteno,86_path,qa'aic,qa'aic,q a ʔ ai k,,messineo2009,,,,,2242,0,0,?
Cerriteno-170_needle-1,,Cerriteno,170_needle,qana,qana,q a n a,,messineo2009,,,,,1596,0,0,?
Cerriteno-287_maizecorn-1,,Cerriteno,287_maizecorn,auaxa,auaxa,a w a ʁ a,,messineo2009,,,,,864,0,0,?
Cerriteno-206_oldman-1,,Cerriteno,206_oldman,hote ỹaxaic,hote ỹaxai+c,h o t e + j a ʁ ai + k,,messineo2009,,,,,353 355 42,0,0,_:? old _:masc
Cerriteno-300_tobacco-1,,Cerriteno,300_tobacco,lashedec,lashedec,l + a ʃ e d e k,,messineo2009,,,,,1644,0,0,_:poss tobacco
Cerriteno-300_tobacco-2,,Cerriteno,300_tobacco,coliguishik,coliguishik,k o l i g i ʃ i k,,messineo2009,,,,,2247 2248,0,0,?
Cerriteno-270_tapiocamanioccassava-1,,Cerriteno,270_tapiocamanioccassava,mayooqa,mayooqa,m a ʒ oː q a,,messineo2009,,,,,884,0,0,?
Cerriteno-36_spiderweb-1,,Cerriteno,36_spiderweb,poq palachelxaxa,poq palachelxaxa,p o q + p a l a tʃ e l ʁ a ʁ a,,messineo2009,,,,,908 2271,0,0,? spider
Cerriteno-252_cow-1,,Cerriteno,252_cow,huaaca,huaaca,w aː k a,,messineo2009,,,,,297,0,0,?
Cerriteno-173_lizard-1,,Cerriteno,173_lizard,tamelta'a,tame+l+ta+'a,t a m e + l + t a ʔ a,,messineo2009,,,,,2273 2274 914 2275,0,0,? _:poss father
Cerriteno-267_nest-1,,Cerriteno,267_nest,ỹetek lma,ỹetek l+ma,j e t e k + l + m a,,messineo2009,,,,,396 2276 2277,0,0,_:? _:poss place
Cerriteno-267_nest-2,,Cerriteno,267_nest,qoỹole lma,qoỹo+le l+ma,q o j o + l e + l + m a,,messineo2009,,,,,2278 2279 2276 2277,0,0,bird _:dim _:poss place
Cerriteno-267_nest-3,,Cerriteno,267_nest,qoỹole lpata,qoỹo+le l+pata,q o j o + l e + l + p a t a,,messineo2009,,,,,2278 2280 2276 396,0,0,bird _:dim _:poss nest
Cerriteno-302_pig-1,,Cerriteno,302_pig,cos late'e,cos l+ate'e,k o s + l + a t e ʔ e,,messineo2009,,,,,920 2284 399,0,0,boar _:poss mother
Cerriteno-174_dove-1,,Cerriteno,174_dove,qoto,qoto,q o t o,,messineo2009,,,,,923,0,0,?
Cerriteno-260_crocodilealligator-1,,Cerriteno,260_crocodilealligator,delok,delok,d e + l + o k,,messineo2009,,,,,1746,0,0,strong _:poss skin
Cerriteno-245_snail-1,,Cerriteno,245_snail,nashigỹo',nashigỹo',n a ʃ i g j o ʔ,,messineo2009,,,,,1773,0,0,?
Cerriteno-160_fox-1,,Cerriteno,160_fox,huaỹaxa,huaỹaxa,w a j a ʁ a,,messineo2009,,,,,940,0,0,?
Cerriteno-113_horseequine-1,,Cerriteno,113_horseequine,caaỹo,caaỹo,k aː j o,,messineo2009,,,,,2299,0,0,?
Cerriteno-208_mule-1,,Cerriteno,208_mule,moola,moola,m oː l a,,messineo2009,,,,,953,0,0,?
Cerriteno-115_sheep-1,,Cerriteno,115_sheep,qaeta,qaeta,q a e t a,,messineo2009,,,,,2311,0,0,?
Cerriteno-256_bull-1,,Cerriteno,256_bull,todo,todo,t o d o,,messineo2009,,,,,2312,0,0,?
Cerriteno-242_assdonkey-1,,Cerriteno,242_assdonkey,ashna,ashna,a ʃ n a,,messineo2009,,,,,457,0,0,?
Cerriteno-257_wasp-1,,Cerriteno,257_wasp,ne'laxala huadolala't,ne'laxala huadolala't,n e ʔ l a ʁ a l a + w a d o l a l a ʔ t,,messineo2009,,,,,2315 2316,0,0,? ?
Cerriteno-70_eyelid-1,,Cerriteno,70_eyelid,n'ae lapo,n+'ae+l+apo,n + ʔ ai + l + a p o,,messineo2009,,,,,2332 2333 2334 2783,0,0,_:poss eye _:poss cover
Cerriteno-70_eyelid-2,,Cerriteno,70_eyelid,l'aete lo'oq,l+'aete lo+'oq,l + ʔ ai t e + l o + ʔ o q,,messineo2009,,,,,2336 2333 986 2334 2052,0,0,_:poss eye _:poss skin
Cerriteno-40_borntobe-1,,Cerriteno,40_borntobe,negueñi,negue+ñi,n e g e + ɲ i,,messineo2009,,,,,2338 2339 2338,0,0,be.born _:down
Cerriteno-259_eyelash-1,,Cerriteno,259_eyelash,nlote,n+lote,n + l o t e,,messineo2009,,,,,2332 1831,0,0,_:poss eyelash
Cerriteno-258_poison-1,,Cerriteno,258_poison,nalataxanaxat,n+alat+axan+axat,n + a l a t + a ʁ a n + a ʁ a t,,messineo2009,,,,,2352 2353 2354,0,0,_:3sg kill _:val _:nmlz
Cerriteno-301_urinate-1,,Cerriteno,301_urinate,lte,l+te,l + t e,,messineo2009,,,,,1864,0,0,_:poss urinate
Cerriteno-81_spine-1,,Cerriteno,81_spine,lalbiinec,l+a+l+biinec,l + a + l + b iː n e k,,messineo2009,,,,,2378 2379,0,0,_:poss back _:poss bone
Cerriteno-84_veinartery-1,,Cerriteno,84_veinartery,l'ota,l+'ota,l + ʔ o t a,,messineo2009,,,,,2395 498,0,0,_:poss vein
Cerriteno-144_mute-1,,Cerriteno,144_mute,qaicaua l'aqtaqa,qaicaua l+'aqtaqa,q ai k a w a + l + ʔ a q t a q a,,messineo2009,,,,,2401 2402 2403 2404,0,0,_:neg.ex _:poss speech
Cerriteno-63_thumb-1,,Cerriteno,63_thumb,ñaxata late'e,ñ+axata l+ate'e,ɲ + a ʁ a t a + l + a t e ʔ e,,messineo2009,,,,,1918 2406 2407 1919,0,0,_:poss finger _:poss mother
Cerriteno-80_beak-1,,Cerriteno,80_beak,nashep,n+ashep,n + a ʃ e p,,messineo2009,,,,,2408 2409,0,0,_:poss beak
Cerriteno-134_itch-1,,Cerriteno,134_itch,shiqui,shiqui,ʃ i k i,,messineo2009,,,,,2423,0,0,?
Cerriteno-269_wakeup-1,,Cerriteno,269_wakeup,nelouec,ne+lo+uec,n e + l o + w e k,,messineo2009,,,,,1933 2426 2427,0,0,_:3sg look _:dir
Cerriteno-71_window-1,,Cerriteno,71_window,bentana,bentana,b e n t a n a,,messineo2009,,,,,2430,0,0,?
Cerriteno-127_cousin-1,,Cerriteno,127_cousin,ỹaqaỹa,ỹa+qaỹa,j a + q a j a,,messineo2009,,,,,2435 514,0,0,_:poss brother
Cerriteno-127_cousin-2,,Cerriteno,127_cousin,qalỹa,qa+l+ỹa,q a + l + j a,,messineo2009,,,,,514 2436 2435,0,0,brother _:poss other
Cerriteno-127_cousin-3,,Cerriteno,127_cousin,nososhic,nososhic,n o s o ʃ i k,,messineo2009,,,,,2437,0,0,?
Cerriteno-127_cousin-4,,Cerriteno,127_cousin,ỹasoshic,ỹasoshic,j a s o ʃ i k,,messineo2009,,,,,2437,0,0,?
Cerriteno-87_place-1,,Cerriteno,87_place,hueta'a,hue+ta+'a,w e + t a + ʔ a,,messineo2009,,,,,2438 1961 2439,0,0,stay _:asp _:loc
